sha,is_merge,parents_count,modified_files_count,code_churn,max_file_churn,avg_file_churn,deletions,insertions,net_lines,dmm_unit_size,dmm_unit_complexity,dmm_unit_interfacing,total_token_count,total_nloc,total_complexity,total_changed_method_count,commit_message
4ffe5611b8c084aa83a469bfdd8d2572977c9ffd,False,1,3,10,4,3.3333333333333335,10,652,642,0.1555944055944056,0.9982517482517482,1.0,1293,195,27,1,Add more tests
11be4ffc4b3bb3a8055c9cb623dfbf1f00d784df,False,1,3,391,192,130.33333333333334,190,201,11,1.0,1.0,1.0,2184,460,56,7,"Attempt at generalising elevated support

Refactor puppet-server provisioner to use it."
9a74ce60d533ac1fd0a6d8b16f0dfd96cf8d281b,False,1,1,7,7,7.0,0,7,7,0.0,0.0,1.0,4293,665,179,1,Update config.go
b5e8750f5f865fb916d42bce6a007bf5c0f63326,False,1,26,1174,240,45.15384615384615,611,615,4,,,,46365,4827,516,28,Change key/value to name/value to remain consistent with Terraform
ece0a78990ae91f004b7dcf1f7727d00f5b4ec12,False,1,8,270,91,33.75,133,590,457,0.05025125628140704,0.6381909547738693,0.9246231155778895,6209,1197,165,11,azure: tag all resources
09ce3c9803cda7c2db02c13b892e9c353b48c14c,False,1,19,502,104,26.42105263157895,242,260,18,0.0,0.0,0.0,19608,3037,549,89,Make it compile again
f1917edd344c4cbbbd3e60cf73b48331833263de,False,1,75,3941,180,52.54666666666667,845,3096,2251,0.5,0.5,0.5,51329,8595,1618,4,generate the comments for config struct of builders scraping doc website
1ef491d4c8969385f0030af919cbc12f0a125de2,False,1,2,31,27,15.5,36,256,220,0.0,0.43529411764705883,1.0,4313,666,172,2,incorporate reviewer feedback
d2e593de378e24b476482bfe1ca61594d30f4391,False,1,4,57,31,14.25,0,499,499,0.08490566037735849,0.5566037735849056,0.839622641509434,6533,1265,226,4,azure: support for marketplace plan information
73242e8de422228c0345b75d46bed9a21cdd8fa8,False,1,25,754,190,30.16,387,480,93,1.0,1.0,1.0,44506,4714,574,31,make sure keyvalue and namevalue filters are using the same naming as the service being used
3f1a9766f43f2fb3c62fed61c0fe51195068bf07,False,1,1,2,2,2.0,5,3,-2,0.0,0.0,0.0,3559,567,150,1,formatting verb fixes for go 1.11
d9c9bfbae8bc7e36f3e464dce8ad984eeae10434,False,1,1,12,12,12.0,0,12,12,,,,433,102,0,0,add identity field to the template
5950d3d92b4f1e04d5aaf99409d7c1c1baafe527,False,1,16,1232,423,77.0,839,1939,1100,0.3170731707317073,0.5945121951219512,1.0,7066,1379,184,49,Implement support for custom images.
dcc22df6094069795eb0fdee27b5807ab50d84d4,False,1,8,196,111,24.5,43,155,112,0.5076923076923077,0.5076923076923077,1.0,9008,1370,208,14,"aws: move the OmitFromArtifact field in ebssurrogat where it's being used

also, simplified a bit the usage of block device"
4aa33306cb74227bf1996695c18858a1969176c1,False,1,1,6,6,6.0,1,5,4,0.0,0.0,1.0,2546,368,61,1,make sure that fleetId exists before trying to stick it into error message
a0c09e85dfc8ac11232a77bfea1411a3377f94e8,False,1,1,41,41,41.0,10,31,21,0.9411764705882353,0.9411764705882353,1.0,2733,390,70,3,"retry spot instance creation when an ""Invalid IAM Instance Profile name"" error pops up (#9810)

PutRolePolicy & AddRoleToInstanceProfile are eventually consistent but it is not possible to wait for them to be done here: https://github.com/hashicorp/packer/blob/0785c2f6fca9c22bf25528e0176042799dd79df9/builder/amazon/common/step_iam_instance_profile.go#L117-L134 which was causing the `CreateFleet` to fail (100% for me). So for now we retry a bit later. Waiting 5 seconds after the previously linked code also fixed this.

Test file:

```json
{
	""builders"": [
		{
			""type"": ""amazon-ebs"",
			""region"": ""eu-west-1"",
			""ami_name"": ""ubuntu-16.04 test {{timestamp}}"",
			""ami_description"": ""Ubuntu 16.04 LTS - expand root partition"",
			""source_ami_filter"": {
				""filters"": {
					""virtualization-type"": ""hvm"",
					""name"": ""ubuntu/images/*/ubuntu-xenial-16.04-amd64-server-*"",
					""root-device-type"": ""ebs""
				},
				""owners"": [
					""099720109477""
				],
				""most_recent"": true
			},
			""spot_price"": ""0.03"",
			""spot_instance_types"": [
				""t2.small""
			],
			""encrypt_boot"": true,
			""ssh_username"": ""ubuntu"",
			""ssh_interface"": ""session_manager"",
			""temporary_iam_instance_profile_policy_document"": {
				""Version"": ""2012-10-17"",
				""Statement"": [
					{
						""Effect"": ""Allow"",
						""Action"": [
							""*""
						],
						""Resource"": ""*""
					}
				]
			},
			""communicator"": ""ssh""
		}
]}
```"
316a30b31dd094af5fd0bcca2926703947efd76f,False,1,2,113,97,56.5,53,60,7,0.45454545454545453,0.45454545454545453,1.0,3624,535,113,4,fix spot_tags
3dd4c08f2d95b2afdaa998b267eee5780e0bc15e,False,1,4,417,211,104.25,264,182,-82,0.6794871794871795,0.4230769230769231,0.0,2085,387,73,14,post-processor/vagrant: start new format
832b4408a596dca81a88ee21619a8378baa42cd8,False,1,4,27,9,6.75,3,24,21,0.8333333333333334,1.0,0.8333333333333334,1089,195,28,3,builder/docker: verify docker is available on path
3feab1dea147cba617d9d45312e6b4bffe05fe0a,False,1,2,82,70,41.0,0,92,92,0.20930232558139536,1.0,0.5813953488372093,332,61,10,3,builder/docker: boilerplate
5cb7355814d9caeefc8ca29e7ad068d23f49f1ea,False,1,4,35,17,8.75,77,33,-44,0.6285714285714286,0.0,0.0,1156,201,31,4,"builder/docker: change commit to the opt-in, special case build steps

/cc @andytson - Wanted to CC you in here so you could see some changes I
made.

First, I changed commit to opt-in, so you set ""commit"": true to get
commit behavior. This simplifies the logic a bit. Then, I removed the
skipping for StepExport and StepCommit and put that into the Builder
itself. This simplifies those steps (limits abstraction leakage).
Otherwise, everything looks great!"
0ba6b22fee91c50a5f6445482688f73aee5a7acd,False,1,1,2,2,2.0,1,1,0,,,,577,90,12,1,builder/docker: Update type of config stored in state bag
034e04cc1e58ae26f2d6d4011c7fe756558ec5fd,False,1,4,139,102,34.75,1,138,137,0.6025641025641025,1.0,0.9487179487179487,879,159,24,7,builder/docker: pull images
0f6d1beccf6cffee75acef741329bb80831b69f6,False,1,57,495,44,8.68421052631579,533,592,59,0.06976744186046512,0.9767441860465116,1.0,61407,9472,1138,61,add an extra string array to the Prepare() return values in the builder interfaces; this sets up the ability for builders to give the provisioners custom user-accessible build-time variables.
df41b56d9addd2c0669c1822ab140e1ce3f2531d,False,1,2,7,5,3.5,58,51,-7,0.14285714285714285,0.0,0.0,1050,195,25,1,Change MonitorCmd/sendkeys to Sendkey
e6dbbe454eefc6a69111dc3523baed39c8c8038f,False,1,1,4,4,4.0,2,2,0,,,,1734,282,82,2,Fix linting issues
55fa3e1b0bf85ec138461057acfc23141a7525cb,False,1,3,167,97,55.666666666666664,7,281,274,0.05747126436781609,0.42528735632183906,1.0,2183,381,96,8,Add support for specifying key to fetch from AWS Secrets Manager
0fca4a8ba84e97b46e0dd08db7f363e27ccedc36,False,1,8,5982,5424,747.75,75,6390,6315,0.8269344359125812,0.8706438275251034,0.9049025398700532,15172,2354,535,303,"Add template function aws_secretsmanager

Allow users to read secrets from AWS Secrets Manager via
packer template functions"
b73602eadd27d4c95257470f93fa2ef8cb989ead,False,1,3,28,14,9.333333333333334,22,17,-5,0.0,0.0,0.0,2161,375,95,3,"Fix corrections

* Fix typos in comments.
* Add documentation of how to use multiple keys with `aws_secretsmanager` function.
* Move `Client` struct to `secretsmanager.go` file."
e16fb19bfc5e0a098a7d5dc7f9bcbc1fd3e51dd3,False,1,1,21,21,21.0,8,13,5,0.0,0.0,1.0,2467,361,60,1,don't abort on a single error if another availability zone was able to create the instance
918db58604ae1729874daeba8a006d366f73a800,False,1,16,97,14,6.0625,47,153,106,0.13636363636363635,0.6818181818181818,0.0,20078,3011,416,19,added new template variables to replace PACKER_KEY_INTERVAL with tunable key and keygroup intervals depending on driver used
1055c119bc8a77704f4a1f5cc5920a946c0773dd,False,1,3,142,52,47.333333333333336,90,52,-38,0.0,0.0,0.0,352,70,18,9,"make code of homeDir, configFile & configDir not os specific anymore"
7384b86e953a74cddd572f7dac1e9d4ea1b9ce06,False,1,1,7,7,7.0,4,12,8,0.0,0.0,1.0,496,91,25,1,"windows plugin: prioritize AppData over default user directory ( UserProfile )

It was the default behaviour before.
It is also standard for a binary to use files from the AppData directory. ex: https://github.com/golang/oauth2/blob/c453e0c757598fd055e170a3a359263c91e13153/google/default.go#L104

More on home: https://en.wikipedia.org/wiki/Home_directory"
cd60f3286645d711c8437c924acaafa50bbde194,False,1,1,48,48,48.0,24,24,0,,,,7,131,0,0,"fix yandex-export aws: (#9814)

1. move aws validation before disk image creation
2. add `--region` option"
c0c5c6afacff5d9a4b72e959f3d53894526cb93b,False,1,6,391,359,65.16666666666667,15,506,491,0.1918819188191882,0.39114391143911437,0.8118081180811808,5456,899,126,17,Add DigitalOcean post-processor.
ee430d9a40753e4e814bb9f915b07ca73b13c462,False,1,1,24,24,24.0,9,15,6,0.0,0.0,1.0,2057,304,50,1,Only filter on suffix if more than one file.
a9ffa1559e67d3765afcb85cd41efac42dd4cf4c,False,1,1,44,44,44.0,12,33,21,0.3333333333333333,0.3333333333333333,1.0,648,110,24,5,"Don't wait for IP till heat death of the universe

Introduced 'ip_wait_timeout' parameter with '5m' (five minutes) default value."
80960d7a64409bce357baaae43d66e22c7ece79f,False,1,2,15,8,7.5,1,14,13,0.0,0.0,0.4444444444444444,1439,251,50,3,Fix vsphere boot command and check for context cancelation when waiting for ip (#9739)
65cfb880fda682c3c3d41f3179b145c1a631ed41,False,1,4,111,47,27.75,186,92,-94,0.6486486486486487,0.0,0.0,4657,510,37,12,Fix boot_command and update docs
55b5a45ae48633636c873ee58c1ad4c7e77b8e0a,False,1,11,452,189,41.09090909090909,205,323,118,0.5362318840579711,0.34782608695652173,0.9855072463768116,6024,1055,177,21,"Created googlecompute-export post-processor. Modified the googlecompute builder to pass a few configuration values to its resulting artifact. These values can then be used in googlecompute-export post-processor.

Added documentation and changed authentication stuff on temporary VM."
8975f6790112fcd337fe7d679e8e0dac2947ebf0,False,1,3,214,184,71.33333333333333,85,159,74,0.0,0.0,1.0,2124,406,52,2,googlecompute-export: add exporter instance configs
63f9282f5c93543a971e139814a42104c59762f5,False,1,2,46,24,23.0,19,30,11,0.0,0.0,1.0,4623,764,83,1,fix vshere ToolsSyncTime and ToolsUpgradePolicy
39f1e4a3944c27ff42dd86cc13393604e57cf67a,False,1,4,62,36,15.5,0,62,62,0.8235294117647058,1.0,0.8235294117647058,3658,615,53,4,Add 'configuration_parameters' option
585a86fe03a9be562393dc66f2457b21cd3cf9ea,False,1,6,567,265,94.5,242,378,136,0.34408602150537637,1.0,0.956989247311828,3331,557,72,23,Add usb_driver to common boot_command and use it on vsphere
ba767d1663db82d02fa18c087e4d99043d141fd3,False,1,2,47,42,23.5,42,6,-36,1.0,1.0,0.0,1455,246,34,4,remove duplicated press
553b1fb9f85b0dfd5a59812b4217661f8cc896bd,False,1,9,125,45,13.88888888888889,7,532,525,0.23054755043227665,0.40057636887608067,0.8760806916426513,11389,1725,308,11,Add RetriedProvisioner to allow retry provisioners (#9061)
2d1a67c6cb0e5ef8728238fd3d730293d87650ef,False,1,8,111,40,13.875,37,144,107,0.2641509433962264,1.0,1.0,4324,722,105,15,hcl2: allow to optionnaly name provisioners and post-processors
4c29f88a0a69309915049cca577e9a920490f5c2,False,1,1,80,80,80.0,46,34,-12,1.0,1.0,0.0,2283,354,71,2,reuse code
b8c2a5fd438909619bb22f6c648172bd629fc47f,False,1,3,24,8,8.0,9,51,42,0.0,0.0,0.0,4951,779,87,3,fix step initializer everywhere StepAMIRegionCopy is called
201c8c1332bbeb1118ace869c11b0eaded826ee5,False,1,5,6,2,1.2,0,6,6,0.0,0.0,0.2,7759,1174,116,5,make sure that you encrypt using the provided kms key id and not the default
f9f4726effe22a1c561e6677f57711d82119b6c7,False,1,5,52,38,10.4,3,121,118,0.2926829268292683,0.6097560975609756,0.926829268292683,8450,1262,142,6,"builder/amazon/step_pre_validate: Add check for non-default VPCs

Subnet information is only really needed when the specified `vpc_id` is
not the default VPC for the region where the builder is being executed.
This change uses the AWS API to determine if the VPC provided is a
non-default VPC and only validates the existence of a `subnet_id` if a
user has provided a non-default `vpc_id`.

Tests after change
```
> make test TEST=./builder/amazon/... TESTARGS='-count=1 -v -run=TestStepPreValidate_checkVpc'
...

=== RUN   TestStepPreValidate_checkVpc
=== RUN   TestStepPreValidate_checkVpc/DefaultVpc
=== RUN   TestStepPreValidate_checkVpc/NonDefaultVpcNoSubnet
=== RUN   TestStepPreValidate_checkVpc/NonDefaultVpcWithSubnet
=== RUN   TestStepPreValidate_checkVpc/SubnetWithNoVpc
=== RUN   TestStepPreValidate_checkVpc/NoVpcInformation
--- PASS: TestStepPreValidate_checkVpc (0.00s)
    --- PASS: TestStepPreValidate_checkVpc/DefaultVpc (0.00s)
    --- PASS: TestStepPreValidate_checkVpc/NonDefaultVpcNoSubnet (0.00s)
    --- PASS: TestStepPreValidate_checkVpc/NonDefaultVpcWithSubnet (0.00s)
    --- PASS: TestStepPreValidate_checkVpc/SubnetWithNoVpc (0.00s)
    --- PASS: TestStepPreValidate_checkVpc/NoVpcInformation (0.00s)
PASS

...
```"
e85633930920baa7c326e9caa9df2a38943c597b,False,1,4,96,42,24.0,9,95,86,0.0,0.0,0.4788732394366197,3902,570,53,9,"build/amazon-ebssurrogate: Add region copy, attributes, tags steps

As pointed out in the initial code review of #4351, some of the steps
from the standard EBS builder were (intetionally) omitted. It turns out
that these actually are useful, and the original rationale for the
omission was wrong. Consequently, this commit adds in the following
steps:

- `StepPrevalidate`
- `StepTagEBSVolumes`
- `StepDeregisterAMI`
- `StepCreateEncryptedAMICopy`
- `StepAMIRegionCopy`
- `StepModifyAMIAttribute`
- `StepCreateTags`

We also fix the interpolation filter and documentation to reflect these
additions, though the majority were already documented and just not
functional."
b4efd13a4d69a937a22caa5dd84eb98f7fdce5cf,False,1,3,6,2,2.0,3,3,0,,,,6095,903,65,3,aws: use the empty func when possible
2c352cc6813fd54b0d1890b79926e211b5928ec4,False,1,6,80,73,13.333333333333334,25,219,194,0.46153846153846156,0.9230769230769231,0.9384615384615385,9795,1525,167,12,add tests for step_ami_region_copy
9f82b75e57e35784564c25f3f7d5e07fd5495226,False,1,752,186999,14272,248.66888297872342,43369,186585,143216,0.5242802559090102,0.7161453705349209,0.8261951306202239,1993569,327992,43431,7599,"Use the hashicorp/go-getter to download files

* removed packer.Cache and references since packer.Cache is never used except in the download step. The download step now uses the new func packer.CachePath(targetPath) for this, the behavior is the same.
* removed download code from packer that was reimplemented into the go-getter library: progress bar, http download restart, checksuming from file, skip already downloaded files, symlinking, make a download cancellable by context.
* on windows if packer is running without symlinking rights and we are getting a local file, the file will be copied instead to avoid errors.
* added unit tests for step_download that are now CI tested on windows, mac & linux.
* files are now downloaded under cache dir `sha1(filename + ""?checksum="" + checksum) + file_extension`
* since the output dir is based on the source url and the checksum, when the checksum fails, the file is auto deleted.
* a download file is protected and locked by a file lock,
* updated docs
* updated go modules and vendors"
266bba279b27b93f903345071f45489d71050c25,False,1,1,6,6,6.0,3,3,0,,,,1427,229,31,1,linting
850303b8b8281303075db1dc38a8f4bb08745412,False,1,3,42,38,14.0,8,34,26,0.0,0.0,0.9444444444444444,2049,347,47,3,get gcloud integration working on Windows
e6073bcec7eb57b908eed04cb5a3c7b74612a43d,False,1,11,375,260,34.09090909090909,16,388,372,0.15730337078651685,0.6910112359550562,0.8426966292134831,13143,1790,268,23,implement iap proxy for googlecompute. ssh-only so far
4fc92d7858a466855649a61c3f8128dc50f5cfce,False,1,1,3,3,3.0,2,124,122,0.367816091954023,1.0,1.0,388,73,16,1,add tests
b66e49223d7cc40c3391356d586a4fb3935981d8,False,1,1,50,50,50.0,20,149,129,0.0,0.9469026548672567,0.9469026548672567,3955,631,138,2,extract the building of command args into a testable helper function
5976929595e3d62cc21b93ac95ebe648f42a6b64,False,1,1,54,54,54.0,25,95,70,0.15384615384615385,0.8307692307692308,0.8307692307692308,4117,652,151,3,Fix for #9283
99b0b9831120b895dd93580ba27b58496e26ddb4,False,1,17,1385,304,81.47058823529412,194,1268,1074,0.4592833876221498,0.15309446254071662,0.7719869706840391,14539,1985,148,22,"Add ovf export capability to vsphere builders (#8764)

* add ovf export capability to vsphere builders

* remove unneeded floppy ejection

* add prepare step for export. updated output directory to be the actual destination directory

* add step export documentation

* add extra export options

* add ui messages for export step

Co-authored-by: Megan Marsh <megan@hashicorp.com>
Co-authored-by: Wilken Rivera <dev@wilkenrivera.com>"
9c1409dbba89daa33035dd4d7f56cb1605f28fb1,False,1,30,2462,290,82.06666666666666,231,2341,2110,0.6034063260340633,0.6618004866180048,0.7019464720194647,24423,3455,349,96,Add content_library_destination to import VM template to a Content Library (#9551)
3450b6fd6f2dfdc043b4d8c55f8b6605d63cf588,False,1,1,7,7,7.0,0,7,7,0.0,0.0,0.0,2895,460,95,1,ansible: expose packer_http_addr extra var
be1a6c9f3575ec77f2aedb15abe8a93485053298,False,1,1,2,2,2.0,1,1,0,,,,1851,302,66,1,return error when LoadSnapshots turns up empty
d3202497ae2c5dca416bd7188d0c486a82a286a6,False,1,8,226,84,28.25,35,191,156,0.0,0.0,0.9264705882352942,7796,1234,192,14,First working version of virtualbox/vm builder
092e32fe9e2fa308d450372dfeebf2dea553e9e3,False,1,7,440,171,62.857142857142854,136,304,168,1.0,0.9125,1.0,5554,918,159,25,First version of reworked snapshot implementation
23ce26e82c6efce539c2e3bc0a3448ca761eb6b0,False,1,5,123,57,24.6,8,119,111,0.12162162162162163,0.21621621621621623,0.7297297297297297,2500,394,54,6,add step remote upload for iso builder (#164)
11db6014fa97870ea772d0f75eea0242ed8e7e31,False,1,1,55,55,55.0,43,103,60,0.22,1.0,1.0,2544,377,85,5,"provisioner/powershell: Update remote clean up logic

* Add retry logic so that the provisioner will retry if it fails to upload/execute because of some restart provisioner step
* Add a testConfigWithSkipClean for testing that the provisioner executes the correct commands
* Add a test case for toggling the ""skip_clean"" config option"
f6a61e25117f013886c0c3e753318878fc249c0b,False,1,2,55,53,27.5,5,50,45,0.0,0.6206896551724138,0.6206896551724138,3226,433,86,5,provisioner/powershell: Add post clean up step to remove temp script files
f5b13e3cb54ab2735e0a842ae1a059f628d42fb1,False,1,3,850,563,283.3333333333333,1,1402,1401,0.328159645232816,0.4279379157427938,0.8880266075388027,5442,903,152,39,added inspec.io provisioner
39fd462b561f2058d83acfc1d52d6894dbb28fee,False,1,27,142,30,5.2592592592592595,97,103,6,1.0,0.0,0.0,38860,6082,1233,60,change all provision func signatures to use map[string]interface{}
337856811ecb6d733f175fd67e63a83190cfd005,False,1,3,29,13,9.666666666666666,95,142,47,0.0,0.0,1.0,1946,306,29,3,"Implements OVA downloads w/local checksum support

Presumably, it is convention to store a manifest file with checksums
inside the OVA, so remote checksum support was not implemented."
41744c3bcc20729a98898a48f781f31b3cad3e2f,False,1,10,164,84,16.4,99,73,-26,0.5,0.4,0.0,3552,609,102,26,Code cleanup
f555e7a9f285605604255db6738158061cf20c09,False,1,42,481,122,11.452380952380953,240,287,47,0.6428571428571429,1.0,0.0,51025,8085,1553,92,"allow a provisioner to timeout

* I had to contextualise Communicator.Start and RemoteCmd.StartWithUi
NOTE: Communicator.Start starts a RemoteCmd but RemoteCmd.StartWithUi will run the cmd and wait for a return, so I renamed StartWithUi to RunWithUi so that the intent is clearer.
Ideally in the future RunWithUi will be named back to StartWithUi and the exit status or wait funcs of the command will allow to wait for a return. If you do so please read carrefully https://golang.org/pkg/os/exec/#Cmd.Stdout to avoid a deadlock
* cmd.ExitStatus to cmd.ExitStatus() is now blocking to avoid race conditions
* also had to simplify StartWithUi"
5b5888b23055702fb968b3bd9bf3d9d17c632533,False,1,28,1871,249,66.82142857142857,0,3666,3666,0.5982986767485823,0.8534971644612477,0.9343100189035917,8169,1568,194,99,Initial import of Microsoft contributed code
e6368b9246a69e07a57c33cd7411c86759df8b7b,False,1,3,67,58,22.333333333333332,23,143,120,0.0,0.36893203883495146,1.0,7981,1126,269,5,Fix azure winrm_password attribution and allow to set winrm_username (#8928)
94a036038bd569a987d3b52acfd9faf383e07f71,False,1,10,85,30,8.5,43,42,-1,0.6666666666666666,0.6666666666666666,1.0,6948,1157,153,11,Fix inspections
d7230827cde056774bd089c5014cb772c42ffd0f,False,1,4,159,60,39.75,46,131,85,0.4230769230769231,0.5,1.0,8042,1028,84,5,"(vsphere-iso) add ability to define multiple disks

Closes #8749"
1b1ef09706208c3680e8e90fe4422846a2fc1bb0,False,1,4,31,15,7.75,1,30,29,0.0,0.0,0.9166666666666666,2331,388,54,4,support '-force': replace existing vm (#186)
c387dc2c53220db71d3aa3baa86add7890c442d5,False,1,2,18,9,9.0,8,10,2,0.0,0.0,1.0,1439,237,42,2,builder/vsphere-clone: Find the vm within the folder (#8938)
0ccff0d5b96c0fa2651fb80575b1ffbe941f984f,False,1,3,32,21,10.666666666666666,18,34,16,0.5333333333333333,0.7333333333333333,1.0,4241,689,103,4,"all variables must have a value.

A variable's default value can be set to null to force user to set it."
a8fcb2d91a0d69b4b8a2f35e86d720d9538ef77d,False,1,12,1061,262,88.41666666666667,20,1527,1507,0.2981260647359455,0.43270868824531517,0.8568994889267462,7121,1077,154,37,"HCL2: add support for dynamic blocks, document for loops and splat expressions (#8720)"
2981fd627d8ea7ebe5314c362a0f37e17f91e1e4,False,1,4,60,27,15.0,25,51,26,0.6,1.0,0.0,3229,529,83,10,Avoid calling CoreBuild.Prepare(...) for HCL2 templates (#8742)
ad8dafa3bd44e3910bc9806dccc9f08093eedcaf,False,1,2,9,6,4.5,0,183,183,0.21487603305785125,0.7603305785123967,0.8760330578512396,1726,282,48,2,HCL: add tests and fixes around var-file and var args  (#8914)
db593a517dc275787393ada9fc7df380efd5fa2b,False,1,3,139,100,46.333333333333336,0,139,139,0.28125,0.53125,1.0,1436,261,28,8,"Added manifest post-processor, which creates a manifest of build artifacts"
fe76081e0a77ef62575b8cbe170a2ff98d638735,False,1,1,16,16,16.0,6,14,8,0.0,0.0,1.0,651,98,17,1,"post-processor/manifest: allow to strip path components from artifact path

Signed-off-by: Vasiliy Tolstov <v.tolstov@selfip.ru>"
25711ed7d0f322b5c2a2bfd6938c66b72c27ad21,False,1,3,43,25,14.333333333333334,12,31,19,0.0,0.0,1.0,1685,262,35,6,make HCL2 respect the new builder-returned generated vars list
10f47b5158c13f677aba9bcade56420108acb454,False,1,1,2,2,2.0,6,80,74,,,,1307,239,43,1,document clearly what keep_input_artifact does for each post-processor
b29d0b43781d5b9d245e40a6425a38c645617e67,False,1,1,29,29,29.0,14,15,1,0.0,1.0,1.0,686,101,18,2,"post-processor/manifest: fixes interpolation of output

* rename `filename` to `output` for consistent with other post-processors
* interpolate output with variables

Signed-off-by: Vasiliy Tolstov <v.tolstov@selfip.ru>"
dde74232f251434715cb76664426d9c1e1c91bd8,False,1,9,67,34,7.444444444444445,108,244,136,,,,10051,1693,305,0,Clearly document all template-engine-enabled options (#8770)
2f8f2d5ad1f01dd548636f82fe3462cff55dc56e,False,1,2,118,89,59.0,28,123,95,0.0,0.0,1.0,3597,552,105,2,Fixes #1 and Fixes #2 by allowing qemuargs to operate and override defaults.
c87c88fce21f5404e2f25c0193a4d566627e8448,False,1,1,1,1,1.0,0,1,1,,,,2655,417,79,0,OEL available net device
d58a209b73613fe4d03b6aa3c59781ebca418c28,False,1,2,45,41,22.5,7,58,51,0.0,0.0,1.0,3240,500,95,2,"added network and disk driver options, also a source comment on the kickstart file in the docs (I can't find the original source)."
c8300b620a581f3c2fa9f505621f35d568f4a25a,False,1,5,55,19,11.0,32,76,44,0.0,0.53125,0.0,5381,869,145,9,"allow to use hcl files as var files in HCL mode

fix #8781"
5484b9c7d09573bdea5357424ae9a27b2230f596,False,1,1,27,27,27.0,10,38,28,0.6818181818181818,0.7727272727272727,1.0,1875,329,61,4,Do not use a communicator for unit tests. (#3539)
